scenario,t,dt,fps,updateMs,aiMs,collisionMs,drawCalls,heapUsedMB
small_skirmish,136014,17.000,58.82,0.100,0.100,0.000,103,37.6
small_skirmish,136031,16.500,60.61,0.000,0.000,0.000,103,37.6
small_skirmish,136047,16.700,59.88,0.100,0.000,0.000,103,37.6
small_skirmish,136064,16.600,60.24,0.100,0.100,0.000,103,37.6
small_skirmish,136081,16.600,60.24,0.100,0.000,0.000,103,44.3
small_skirmish,136098,17.000,58.82,0.000,0.100,0.000,103,44.3
small_skirmish,136114,16.500,60.61,0.000,0.100,0.000,103,44.3
small_skirmish,136131,16.700,59.88,0.000,0.000,0.000,103,49.4
small_skirmish,136147,16.600,60.24,0.000,0.000,0.000,103,49.4
small_skirmish,136164,16.600,60.24,0.000,0.100,0.000,103,49.4
small_skirmish,136181,16.600,60.24,0.100,0.000,0.100,104,49.4
small_skirmish,136197,16.800,59.52,0.100,0.000,0.000,104,56.1
small_skirmish,136214,16.700,59.88,0.100,0.000,0.000,104,56.1
small_skirmish,136231,16.600,60.24,0.100,0.000,0.000,104,56.1
small_skirmish,136247,16.700,59.88,0.200,0.000,0.000,104,61.1
small_skirmish,136264,16.800,59.52,0.000,0.000,0.000,104,61.1
small_skirmish,136281,16.600,60.24,0.000,0.100,0.000,104,61.1
small_skirmish,136297,16.600,60.24,0.100,0.000,0.000,104,66.2
small_skirmish,136314,16.600,60.24,0.200,0.000,0.000,105,66.2
small_skirmish,136331,16.700,59.88,0.000,0.000,0.000,105,66.2
small_skirmish,136347,16.700,59.88,0.100,0.000,0.000,106,71.3
small_skirmish,136364,16.800,59.52,0.200,0.000,0.000,106,71.3
small_skirmish,136381,16.800,59.52,0.100,0.000,0.000,106,71.3
small_skirmish,136398,16.600,60.24,0.000,0.000,0.000,106,76.3
small_skirmish,136414,16.600,60.24,0.000,0.100,0.000,106,76.3
small_skirmish,136431,16.700,59.88,0.000,0.100,0.000,106,76.3
small_skirmish,136448,16.800,59.52,0.100,0.000,0.000,107,81.4
small_skirmish,136464,16.500,60.61,0.100,0.000,0.000,107,81.4
small_skirmish,136481,16.600,60.24,0.100,0.000,0.000,108,81.4
small_skirmish,136497,16.600,60.24,0.100,0.100,0.000,109,81.4
small_skirmish,136514,16.900,59.17,0.100,0.000,0.000,108,88.1
small_skirmish,136531,16.600,60.24,0.100,0.000,0.000,108,88.1
small_skirmish,136548,16.900,59.17,0.000,0.100,0.000,108,88.1
small_skirmish,136564,16.400,60.98,0.000,0.000,0.100,109,88.1
small_skirmish,136581,16.800,59.52,0.100,0.000,0.000,110,38.5
small_skirmish,136598,16.600,60.24,0.200,0.000,0.000,110,38.5
small_skirmish,136614,16.700,59.88,0.000,0.100,0.000,110,38.5
small_skirmish,136631,16.700,59.88,0.100,0.000,0.000,110,43.5
small_skirmish,136648,16.600,60.24,0.200,0.000,0.000,110,43.5
small_skirmish,136664,16.700,59.88,0.100,0.000,0.000,110,43.5
small_skirmish,136681,16.700,59.88,0.000,0.100,0.000,111,48.6
small_skirmish,136698,16.700,59.88,0.100,0.000,0.000,112,48.6
small_skirmish,136714,16.700,59.88,0.100,0.000,0.000,113,48.6
small_skirmish,136731,16.800,59.52,0.100,0.000,0.000,113,53.6
small_skirmish,136748,16.500,60.61,0.100,0.000,0.000,115,53.6
small_skirmish,136764,16.700,59.88,0.100,0.000,0.000,116,53.6
small_skirmish,136781,16.800,59.52,0.000,0.000,0.000,115,53.6
small_skirmish,136798,16.500,60.61,0.100,0.000,0.000,115,60.4
small_skirmish,136814,16.700,59.88,0.100,0.000,0.000,115,60.4
small_skirmish,136831,16.600,60.24,0.000,0.100,0.000,115,60.4
small_skirmish,136848,16.700,59.88,0.100,0.000,0.000,117,60.4
small_skirmish,136864,16.600,60.24,0.100,0.000,0.000,117,67.1
small_skirmish,136881,16.800,59.52,0.100,0.000,0.000,116,67.1
small_skirmish,136898,16.700,59.88,0.000,0.000,0.000,116,67.1
small_skirmish,136914,16.600,60.24,0.100,0.000,0.000,116,72.2
small_skirmish,136931,16.700,59.88,0.100,0.000,0.000,117,72.2
small_skirmish,136948,16.700,59.88,0.200,0.000,0.000,117,72.2
small_skirmish,136964,16.600,60.24,0.100,0.000,0.000,117,77.3
small_skirmish,136981,16.800,59.52,0.100,0.000,0.000,117,77.3
small_skirmish,136998,16.700,59.88,0.100,0.000,0.000,117,77.3
small_skirmish,137015,16.600,60.24,0.100,0.000,0.000,118,82.3
small_skirmish,137031,16.700,59.88,0.000,0.000,0.000,118,82.3
small_skirmish,137048,16.700,59.88,0.100,0.000,0.000,117,82.3
small_skirmish,137065,16.700,59.88,0.100,0.000,0.000,117,87.4
small_skirmish,137081,16.500,60.61,0.100,0.000,0.000,117,87.4
small_skirmish,137098,16.800,59.52,0.100,0.100,0.000,118,87.4
small_skirmish,137115,16.600,60.24,0.000,0.000,0.000,118,87.4
small_skirmish,137131,16.700,59.88,0.100,0.100,0.000,118,94.1
small_skirmish,137148,16.800,59.52,0.100,0.000,0.000,117,94.1
small_skirmish,137165,16.700,59.88,0.000,0.000,0.000,117,94.1
small_skirmish,137181,16.600,60.24,0.100,0.000,0.000,118,42.7
small_skirmish,137198,16.600,60.24,0.200,0.000,0.000,118,42.7
small_skirmish,137215,16.800,59.52,0.100,0.100,0.000,118,42.7
small_skirmish,137231,16.700,59.88,0.100,0.000,0.000,117,47.7
small_skirmish,137248,16.500,60.61,0.200,0.000,0.000,117,47.7
small_skirmish,137265,16.700,59.88,0.100,0.000,0.000,118,47.7
small_skirmish,137281,16.700,59.88,0.100,0.000,0.000,118,47.7
small_skirmish,137298,16.600,60.24,0.000,0.000,0.000,120,54.4
small_skirmish,137315,16.700,59.88,0.000,0.000,0.000,119,54.4
small_skirmish,137331,16.700,59.88,0.100,0.000,0.000,119,54.4
small_skirmish,137348,16.400,60.98,0.100,0.000,0.000,120,54.4
small_skirmish,137365,16.800,59.52,0.000,0.100,0.000,120,61.2
small_skirmish,137381,16.800,59.52,0.100,0.000,0.000,120,61.2
small_skirmish,137398,16.900,59.17,0.100,0.000,0.000,120,61.2
small_skirmish,137415,16.400,60.98,0.100,0.100,0.000,119,66.2
small_skirmish,137431,16.700,59.88,0.000,0.000,0.000,120,66.2
small_skirmish,137448,16.700,59.88,0.100,0.000,0.000,120,66.2
small_skirmish,137465,16.700,59.88,0.000,0.000,0.000,120,66.2
small_skirmish,137481,16.700,59.88,0.100,0.100,0.000,120,73.0
small_skirmish,137498,16.600,60.24,0.000,0.000,0.000,119,73.0
small_skirmish,137515,16.600,60.24,0.200,0.000,0.000,119,73.0
small_skirmish,137531,16.800,59.52,0.000,0.000,0.000,120,73.0
small_skirmish,137548,16.700,59.88,0.100,0.000,0.000,120,79.7
small_skirmish,137565,16.600,60.24,0.100,0.000,0.000,120,79.7
small_skirmish,137581,16.700,59.88,0.000,0.000,0.000,120,79.7
small_skirmish,137598,16.700,59.88,0.000,0.000,0.000,120,84.8
small_skirmish,137615,16.800,59.52,0.100,0.000,0.000,120,84.8
small_skirmish,137631,16.500,60.61,0.000,0.000,0.000,120,84.8
small_skirmish,137648,16.800,59.52,0.100,0.000,0.000,120,89.8
small_skirmish,137665,16.600,60.24,0.100,0.100,0.000,120,89.8
small_skirmish,137681,16.600,60.24,0.000,0.100,0.000,120,89.8
small_skirmish,137698,16.700,59.88,0.100,0.000,0.000,120,89.8
small_skirmish,137715,16.800,59.52,0.100,0.000,0.000,120,40.0
small_skirmish,137732,16.700,59.88,0.100,0.000,0.000,120,40.0
small_skirmish,137748,16.600,60.24,0.100,0.100,0.000,120,40.0
small_skirmish,137765,16.700,59.88,0.100,0.000,0.000,120,40.0
small_skirmish,137782,16.700,59.88,0.100,0.000,0.000,120,40.2
small_skirmish,137798,16.500,60.61,0.100,0.000,0.000,120,40.2
small_skirmish,137815,16.700,59.88,0.000,0.100,0.000,120,40.2
small_skirmish,137832,16.700,59.88,0.100,0.000,0.000,120,40.2
small_skirmish,137848,16.600,60.24,0.100,0.000,0.000,120,47.0
small_skirmish,137865,16.700,59.88,0.100,0.000,0.000,120,47.0
small_skirmish,137882,16.800,59.52,0.000,0.000,0.000,120,47.0
small_skirmish,137898,16.700,59.88,0.000,0.000,0.000,120,52.0
small_skirmish,137915,16.600,60.24,0.100,0.000,0.000,120,52.0
small_skirmish,137932,16.800,59.52,0.000,0.000,0.000,120,52.0
small_skirmish,137948,16.600,60.24,0.100,0.000,0.000,120,57.1
small_skirmish,137965,16.700,59.88,0.100,0.000,0.000,120,57.1
small_skirmish,137982,16.700,59.88,0.100,0.000,0.000,120,57.1
small_skirmish,137998,16.600,60.24,0.100,0.000,0.000,120,62.1
small_skirmish,138015,16.700,59.88,0.100,0.000,0.000,120,62.1
small_skirmish,138032,16.800,59.52,0.100,0.000,0.000,120,62.1
small_skirmish,138048,16.500,60.61,0.000,0.000,0.000,120,67.2
small_skirmish,138065,16.600,60.24,0.100,0.000,0.000,120,67.2
small_skirmish,138082,17.000,58.82,0.000,0.100,0.000,120,67.2
small_skirmish,138098,16.400,60.98,0.100,0.000,0.000,120,72.2
small_skirmish,138115,16.700,59.88,0.100,0.000,0.000,120,72.2
small_skirmish,138132,16.600,60.24,0.000,0.000,0.000,120,72.2
small_skirmish,138148,16.800,59.52,0.000,0.000,0.000,120,77.3
small_skirmish,138165,16.500,60.61,0.200,0.000,0.000,120,77.3
small_skirmish,138182,16.800,59.52,0.100,0.000,0.000,120,77.3
small_skirmish,138199,16.800,59.52,0.100,0.000,0.000,120,82.3
small_skirmish,138215,16.600,60.24,0.100,0.000,0.000,120,82.3
small_skirmish,138232,16.700,59.88,0.000,0.000,0.000,120,82.3
small_skirmish,138249,16.800,59.52,0.100,0.100,0.000,120,87.4
small_skirmish,138265,16.500,60.61,0.000,0.100,0.000,120,87.4
small_skirmish,138282,16.700,59.88,0.100,0.000,0.000,120,87.4
small_skirmish,138298,16.600,60.24,0.100,0.000,0.000,120,87.4
small_skirmish,138315,16.800,59.52,0.100,0.000,0.000,120,36.3
small_skirmish,138332,16.500,60.61,0.000,0.000,0.000,120,36.3
small_skirmish,138348,16.700,59.88,0.100,0.000,0.100,120,36.3
small_skirmish,138365,16.700,59.88,0.000,0.200,0.000,120,36.3
small_skirmish,138382,16.800,59.52,0.100,0.000,0.000,120,43.1
small_skirmish,138399,16.600,60.24,0.100,0.000,0.000,120,43.1
small_skirmish,138415,16.600,60.24,0.200,0.000,0.000,120,43.1
small_skirmish,138432,16.800,59.52,0.100,0.000,0.000,120,48.1
small_skirmish,138449,16.700,59.88,0.100,0.000,0.000,120,48.1
small_skirmish,138465,16.600,60.24,0.100,0.000,0.000,120,48.1
small_skirmish,138482,16.700,59.88,0.100,0.000,0.000,120,48.1
small_skirmish,138499,16.600,60.24,0.100,0.000,0.000,120,54.9
small_skirmish,138515,16.700,59.88,0.100,0.000,0.100,120,54.9
small_skirmish,138532,16.700,59.88,0.000,0.000,0.000,120,54.9
small_skirmish,138549,16.700,59.88,0.000,0.000,0.000,120,59.9
small_skirmish,138565,16.600,60.24,0.000,0.100,0.000,120,59.9
small_skirmish,138582,16.700,59.88,0.100,0.000,0.000,120,59.9
small_skirmish,138599,16.600,60.24,0.100,0.000,0.000,120,59.9
small_skirmish,138615,16.800,59.52,0.100,0.000,0.000,120,66.6
small_skirmish,138632,16.600,60.24,0.100,0.000,0.000,120,66.6
small_skirmish,138649,16.600,60.24,0.100,0.000,0.000,120,66.6
small_skirmish,138665,16.900,59.17,0.000,0.000,0.000,120,71.7
small_skirmish,138682,16.500,60.61,0.200,0.000,0.000,120,71.7
small_skirmish,138699,16.700,59.88,0.100,0.000,0.000,120,71.7
small_skirmish,138715,16.500,60.61,0.100,0.000,0.000,120,71.7
small_skirmish,138732,16.900,59.17,0.100,0.000,0.000,120,78.4
small_skirmish,138749,16.600,60.24,0.000,0.100,0.000,120,78.4
small_skirmish,138765,16.700,59.88,0.100,0.000,0.000,120,78.4
small_skirmish,138782,16.700,59.88,0.000,0.000,0.000,120,83.5
small_skirmish,138799,16.700,59.88,0.100,0.000,0.000,120,83.5
small_skirmish,138815,16.600,60.24,0.000,0.100,0.000,120,83.5
small_skirmish,138832,16.700,59.88,0.000,0.000,0.000,120,83.5
small_skirmish,138849,16.900,59.17,0.100,0.000,0.000,120,90.2
small_skirmish,138865,16.400,60.98,0.100,0.100,0.000,120,90.2
small_skirmish,138882,16.700,59.88,0.000,0.000,0.100,120,90.2
small_skirmish,138899,16.800,59.52,0.200,0.000,0.000,120,90.2
small_skirmish,138915,16.500,60.61,0.100,0.000,0.000,120,38.8
small_skirmish,138932,16.900,59.17,0.100,0.000,0.000,120,38.8
small_skirmish,138949,16.500,60.61,0.000,0.000,0.000,120,38.8
small_skirmish,138966,16.900,59.17,0.000,0.000,0.000,120,43.8
small_skirmish,138982,16.500,60.61,0.200,0.000,0.000,120,43.8
small_skirmish,138999,16.600,60.24,0.100,0.000,0.100,120,43.8
small_skirmish,139015,16.700,59.88,0.100,0.000,0.000,120,43.8
small_skirmish,139032,16.700,59.88,0.100,0.000,0.000,120,50.6
small_skirmish,139049,16.600,60.24,0.100,0.000,0.000,120,50.6
small_skirmish,139066,16.800,59.52,0.100,0.000,0.000,120,50.6
small_skirmish,139082,16.800,59.52,0.200,0.100,0.000,120,55.6
small_skirmish,139099,16.500,60.61,0.100,0.000,0.000,120,55.6
small_skirmish,139116,16.900,59.17,0.100,0.100,0.000,120,55.6
small_skirmish,139132,16.400,60.98,0.100,0.000,0.000,120,55.6
small_skirmish,139149,16.600,60.24,0.100,0.100,0.000,120,62.4
small_skirmish,139166,16.900,59.17,0.000,0.000,0.000,120,62.4
small_skirmish,139182,16.800,59.52,0.100,0.000,0.000,120,62.4
small_skirmish,139199,16.400,60.98,0.000,0.000,0.000,120,62.4
small_skirmish,139216,16.700,59.88,0.000,0.000,0.000,120,69.1
small_skirmish,139232,16.700,59.88,0.100,0.000,0.000,120,69.1
small_skirmish,139249,16.600,60.24,0.000,0.100,0.000,120,69.1
small_skirmish,139265,16.600,60.24,0.200,0.000,0.000,120,69.1
small_skirmish,139282,16.900,59.17,0.000,0.000,0.000,121,75.8
small_skirmish,139299,16.600,60.24,0.000,0.100,0.000,120,75.8
small_skirmish,139316,16.800,59.52,0.000,0.000,0.000,120,75.8
small_skirmish,139332,16.700,59.88,0.100,0.000,0.000,120,80.9
small_skirmish,139349,16.400,60.98,0.200,0.000,0.000,120,80.9
small_skirmish,139366,16.700,59.88,0.000,0.000,0.000,121,80.9
small_skirmish,139382,16.800,59.52,0.100,0.000,0.000,120,80.9
small_skirmish,139399,16.800,59.52,0.100,0.100,0.000,120,87.6
small_skirmish,139416,16.500,60.61,0.000,0.100,0.000,120,87.6
small_skirmish,139432,16.700,59.88,0.000,0.100,0.000,120,87.6
small_skirmish,139449,16.700,59.88,0.000,0.000,0.000,121,87.6
small_skirmish,139466,16.900,59.17,0.100,0.000,0.000,121,37.9
small_skirmish,139482,16.500,60.61,0.100,0.000,0.000,120,37.9
small_skirmish,139499,16.600,60.24,0.100,0.000,0.000,120,37.9
small_skirmish,139516,16.500,60.61,0.100,0.000,0.000,120,37.9
small_skirmish,139532,16.900,59.17,0.100,0.000,0.000,121,44.6
small_skirmish,139549,16.600,60.24,0.200,0.000,0.000,121,44.6
small_skirmish,139566,16.600,60.24,0.100,0.100,0.000,120,44.6
small_skirmish,139582,16.800,59.52,0.100,0.000,0.000,120,49.6
small_skirmish,139599,16.800,59.52,0.100,0.000,0.000,120,49.6
small_skirmish,139616,16.500,60.61,0.100,0.000,0.000,121,49.6
small_skirmish,139633,16.800,59.52,0.200,0.000,0.000,121,54.7
small_skirmish,139649,16.400,60.98,0.100,0.000,0.000,121,54.7
small_skirmish,139666,16.700,59.88,0.200,0.000,0.000,120,54.7
small_skirmish,139682,16.800,59.52,0.100,0.100,0.000,120,54.7
small_skirmish,139699,16.700,59.88,0.000,0.100,0.000,121,61.4
small_skirmish,139716,16.600,60.24,0.100,0.000,0.000,121,61.4
small_skirmish,139732,16.700,59.88,0.000,0.200,0.000,121,61.4
small_skirmish,139749,16.600,60.24,0.100,0.000,0.000,121,66.5
small_skirmish,139766,16.800,59.52,0.000,0.000,0.000,120,66.5
small_skirmish,139782,16.600,60.24,0.000,0.000,0.000,121,66.5
small_skirmish,139799,16.700,59.88,0.000,0.000,0.000,121,71.5
small_skirmish,139816,16.600,60.24,0.000,0.000,0.000,121,71.5
small_skirmish,139833,16.900,59.17,0.000,0.000,0.000,121,71.5
small_skirmish,139849,16.600,60.24,0.200,0.000,0.000,121,76.6
small_skirmish,139866,16.600,60.24,0.100,0.000,0.000,121,76.6
small_skirmish,139883,16.800,59.52,0.100,0.000,0.000,121,76.6
small_skirmish,139899,16.600,60.24,0.100,0.000,0.000,121,81.6
small_skirmish,139916,16.700,59.88,0.100,0.100,0.000,121,81.6
small_skirmish,139932,16.500,60.61,0.100,0.000,0.000,121,81.6
small_skirmish,139949,16.800,59.52,0.100,0.000,0.000,121,81.6
small_skirmish,139966,16.800,59.52,0.100,0.000,0.000,121,89.0
small_skirmish,139983,16.700,59.88,0.100,0.000,0.000,121,89.0
small_skirmish,139999,16.500,60.61,0.100,0.000,0.000,121,89.0
small_skirmish,140016,16.900,59.17,0.100,0.000,0.000,121,94.0
small_skirmish,140033,16.500,60.61,0.100,0.000,0.000,121,94.0
small_skirmish,140049,16.700,59.88,0.100,0.000,0.000,121,94.0
small_skirmish,140066,16.500,60.61,0.000,0.000,0.000,121,94.0
small_skirmish,140083,17.000,58.82,0.100,0.000,0.000,121,43.7
small_skirmish,140099,16.400,60.98,0.100,0.100,0.000,121,43.7
small_skirmish,140116,16.700,59.88,0.100,0.100,0.000,121,43.7
small_skirmish,140133,16.700,59.88,0.100,0.000,0.000,121,43.7
small_skirmish,140149,16.700,59.88,0.000,0.000,0.000,121,50.4
small_skirmish,140166,16.600,60.24,0.200,0.000,0.000,121,50.4
small_skirmish,140183,16.700,59.88,0.100,0.000,0.000,121,50.4
small_skirmish,140199,16.700,59.88,0.100,0.000,0.000,121,55.5
small_skirmish,140216,16.600,60.24,0.100,0.100,0.000,121,55.5
small_skirmish,140233,16.700,59.88,0.000,0.100,0.000,121,55.5
small_skirmish,140249,16.700,59.88,0.100,0.000,0.000,121,55.5
small_skirmish,140266,16.800,59.52,0.000,0.000,0.000,121,62.2
small_skirmish,140283,16.700,59.88,0.100,0.000,0.000,121,62.2
small_skirmish,140299,16.500,60.61,0.100,0.000,0.000,121,62.2
small_skirmish,140316,16.800,59.52,0.000,0.100,0.000,121,67.3
small_skirmish,140333,16.500,60.61,0.100,0.100,0.000,121,67.3
small_skirmish,140350,17.000,58.82,0.100,0.000,0.000,121,67.3
small_skirmish,140366,16.500,60.61,0.100,0.000,0.000,121,67.3
small_skirmish,140383,16.800,59.52,0.100,0.000,0.000,121,74.0
small_skirmish,140400,16.600,60.24,0.000,0.100,0.000,121,74.0
small_skirmish,140416,16.500,60.61,0.100,0.000,0.000,121,74.0
small_skirmish,140433,16.800,59.52,0.000,0.000,0.000,121,74.0
small_skirmish,140449,16.600,60.24,0.100,0.000,0.000,121,80.7
small_skirmish,140466,16.700,59.88,0.200,0.000,0.000,121,80.7
small_skirmish,140483,16.700,59.88,0.000,0.000,0.000,121,80.7
small_skirmish,140499,16.600,60.24,0.100,0.000,0.000,121,85.8
small_skirmish,140516,16.800,59.52,0.100,0.000,0.000,121,85.8
small_skirmish,140533,16.600,60.24,0.100,0.000,0.000,121,85.8
small_skirmish,140550,16.700,59.88,0.100,0.000,0.000,121,90.8
small_skirmish,140566,16.600,60.24,0.100,0.000,0.000,121,90.8
small_skirmish,140583,16.800,59.52,0.000,0.000,0.000,121,90.8
small_skirmish,140600,16.800,59.52,0.100,0.000,0.000,121,39.4
small_skirmish,140616,16.400,60.98,0.100,0.000,0.000,121,39.4
small_skirmish,140633,16.800,59.52,0.000,0.000,0.000,121,39.4
small_skirmish,140650,16.700,59.88,0.000,0.000,0.000,121,39.4
small_skirmish,140667,16.900,59.17,0.100,0.000,0.000,121,46.1
small_skirmish,140683,16.300,61.35,0.100,0.000,0.000,121,46.1
small_skirmish,140700,16.700,59.88,0.000,0.000,0.000,121,46.1
small_skirmish,140716,16.600,60.24,0.100,0.000,0.000,121,46.1
small_skirmish,140733,16.800,59.52,0.100,0.000,0.000,121,52.8
small_skirmish,140750,16.700,59.88,0.100,0.000,0.000,121,52.8
small_skirmish,140766,16.700,59.88,0.200,0.000,0.000,121,52.8
small_skirmish,140783,16.700,59.88,0.100,0.000,0.000,121,57.9
small_skirmish,140800,16.700,59.88,0.100,0.000,0.000,121,57.9
small_skirmish,140816,16.500,60.61,0.000,0.100,0.000,121,57.9
small_skirmish,140833,16.700,59.88,0.100,0.000,0.000,121,57.9
small_skirmish,140850,16.800,59.52,0.000,0.100,0.000,121,64.6
small_skirmish,140866,16.600,60.24,0.100,0.000,0.000,121,64.6
small_skirmish,140883,16.800,59.52,0.000,0.100,0.000,121,64.6
small_skirmish,140900,16.400,60.98,0.100,0.000,0.000,121,64.6
small_skirmish,140916,16.800,59.52,0.000,0.000,0.000,121,71.4
small_skirmish,140933,16.800,59.52,0.000,0.000,0.000,121,71.4
small_skirmish,140950,16.500,60.61,0.000,0.000,0.000,122,71.4
small_skirmish,140966,16.800,59.52,0.000,0.000,0.000,121,76.5
small_skirmish,140983,16.700,59.88,0.100,0.000,0.000,121,76.5
small_skirmish,141000,16.600,60.24,0.100,0.000,0.000,121,76.5
small_skirmish,141016,16.600,60.24,0.100,0.000,0.000,121,76.5
small_skirmish,141033,16.600,60.24,0.100,0.000,0.000,122,83.2
small_skirmish,141050,16.900,59.17,0.000,0.100,0.000,121,83.2
small_skirmish,141067,16.700,59.88,0.000,0.000,0.000,121,83.2
small_skirmish,141083,16.600,60.24,0.200,0.000,0.000,121,88.3
small_skirmish,141100,16.700,59.88,0.100,0.000,0.000,121,88.3
small_skirmish,141117,16.700,59.88,0.100,0.100,0.000,122,88.3
small_skirmish,141133,16.600,60.24,0.100,0.000,0.000,121,88.3
small_skirmish,141150,16.600,60.24,0.000,0.000,0.000,121,95.0
small_skirmish,141167,17.000,58.82,0.100,0.000,0.000,121,95.0
small_skirmish,141183,16.600,60.24,0.100,0.000,0.000,121,95.0
small_skirmish,141200,16.500,60.61,0.100,0.000,0.000,122,36.8
small_skirmish,141217,16.900,59.17,0.100,0.000,0.000,122,36.8
small_skirmish,141233,16.400,60.98,0.000,0.100,0.000,121,36.8
small_skirmish,141250,16.800,59.52,0.000,0.000,0.000,121,36.8
small_skirmish,141267,16.600,60.24,0.100,0.000,0.000,121,43.5
small_skirmish,141283,16.700,59.88,0.100,0.000,0.000,122,43.5
small_skirmish,141300,16.800,59.52,0.100,0.000,0.000,122,43.5
small_skirmish,141317,16.500,60.61,0.000,0.100,0.000,121,48.6
small_skirmish,141333,16.900,59.17,0.100,0.000,0.000,121,48.6
small_skirmish,141350,16.500,60.61,0.100,0.000,0.000,121,48.6
small_skirmish,141367,16.600,60.24,0.100,0.000,0.000,122,48.6
small_skirmish,141383,16.800,59.52,0.000,0.000,0.000,122,55.3
small_skirmish,141400,16.500,60.61,0.100,0.000,0.000,121,55.3
small_skirmish,141416,16.600,60.24,0.100,0.000,0.000,121,55.3
small_skirmish,141433,16.800,59.52,0.100,0.100,0.000,121,55.3
small_skirmish,141450,16.800,59.52,0.100,0.000,0.000,122,62.1
small_skirmish,141467,16.600,60.24,0.100,0.000,0.000,122,62.1
small_skirmish,141483,16.600,60.24,0.100,0.100,0.000,122,62.1
small_skirmish,141500,16.700,59.88,0.000,0.100,0.000,121,62.1
small_skirmish,141517,17.100,58.48,0.100,0.000,0.000,121,68.8
small_skirmish,141533,16.300,61.35,0.000,0.000,0.000,122,68.8
small_skirmish,141550,16.700,59.88,0.100,0.000,0.000,122,68.8
small_skirmish,141567,16.600,60.24,0.200,0.000,0.000,122,68.8
small_skirmish,141583,16.800,59.52,0.100,0.000,0.000,121,75.5
small_skirmish,141600,16.600,60.24,0.100,0.000,0.000,121,75.5
small_skirmish,141617,16.700,59.88,0.000,0.100,0.000,122,75.5
small_skirmish,141633,16.600,60.24,0.200,0.000,0.000,122,75.5
small_skirmish,141650,16.700,59.88,0.000,0.100,0.000,122,82.3
small_skirmish,141667,16.900,59.17,0.100,0.000,0.000,121,82.3
small_skirmish,141683,16.400,60.98,0.100,0.000,0.000,121,82.3
small_skirmish,141700,16.800,59.52,0.100,0.000,0.000,122,87.3
small_skirmish,141717,16.700,59.88,0.000,0.000,0.000,122,87.3
small_skirmish,141734,16.800,59.52,0.000,0.100,0.000,122,87.3
small_skirmish,141750,16.500,60.61,0.100,0.000,0.000,122,92.4
small_skirmish,141767,16.800,59.52,0.100,0.000,0.100,121,92.4
small_skirmish,141784,16.600,60.24,0.100,0.000,0.000,122,92.4
small_skirmish,141800,16.800,59.52,0.000,0.000,0.000,122,39.6
small_skirmish,141817,16.500,60.61,0.000,0.100,0.000,122,39.6
small_skirmish,141834,16.700,59.88,0.100,0.000,0.000,122,39.6
small_skirmish,141850,16.600,60.24,0.000,0.100,0.000,121,39.6
small_skirmish,141867,16.600,60.24,0.100,0.100,0.000,121,46.4
small_skirmish,141883,16.600,60.24,0.100,0.100,0.000,122,46.4
small_skirmish,141900,16.800,59.52,0.100,0.000,0.000,122,46.4
small_skirmish,141917,16.700,59.88,0.000,0.100,0.000,122,51.4
small_skirmish,141934,16.700,59.88,0.000,0.000,0.000,121,51.4
small_skirmish,141950,16.500,60.61,0.100,0.000,0.000,121,51.4
small_skirmish,141967,16.800,59.52,0.000,0.100,0.000,122,51.4
small_skirmish,141984,16.800,59.52,0.000,0.100,0.000,122,58.2
small_skirmish,142000,16.600,60.24,0.000,0.000,0.000,122,58.2
small_skirmish,142017,16.700,59.88,0.000,0.000,0.000,122,58.2
small_skirmish,142033,16.500,60.61,0.100,0.100,0.000,121,58.2
small_skirmish,142050,16.600,60.24,0.100,0.000,0.000,122,64.9
small_skirmish,142067,16.800,59.52,0.100,0.100,0.000,122,64.9
small_skirmish,142084,16.800,59.52,0.100,0.000,0.000,122,64.9
small_skirmish,142100,16.600,60.24,0.200,0.000,0.000,122,70.0
small_skirmish,142117,17.000,58.82,0.100,0.000,0.000,121,70.0
small_skirmish,142134,16.400,60.98,0.100,0.000,0.000,122,70.0
small_skirmish,142150,16.700,59.88,0.100,0.000,0.000,122,75.0
small_skirmish,142167,16.500,60.61,0.000,0.100,0.000,122,75.0
small_skirmish,142184,17.000,58.82,0.100,0.000,0.000,122,75.0
small_skirmish,142200,16.500,60.61,0.100,0.000,0.000,121,80.1
small_skirmish,142217,16.600,60.24,0.100,0.000,0.000,122,80.1
small_skirmish,142234,17.500,57.14,0.100,0.000,0.000,122,80.1
small_skirmish,142250,15.900,62.89,0.100,0.000,0.000,122,85.1
small_skirmish,142267,16.700,59.88,0.100,0.000,0.000,122,85.1
small_skirmish,142284,16.700,59.88,0.100,0.000,0.000,121,85.1
small_skirmish,142300,16.600,60.24,0.100,0.100,0.000,122,85.1
small_skirmish,142317,16.600,60.24,0.000,0.000,0.000,122,91.9
small_skirmish,142335,17.800,56.18,0.000,0.000,0.000,122,91.9
small_skirmish,142350,15.700,63.69,0.000,0.100,0.000,122,91.9
small_skirmish,142367,16.700,59.88,0.100,0.000,0.000,121,40.4
small_skirmish,142384,16.700,59.88,0.100,0.100,0.000,122,40.4
small_skirmish,142401,16.700,59.88,0.100,0.000,0.000,122,40.4
small_skirmish,142417,16.600,60.24,0.000,0.000,0.000,122,40.4
small_skirmish,142434,17.300,57.80,0.100,0.000,0.000,122,47.1
small_skirmish,142451,16.200,61.73,0.100,0.000,0.000,121,47.1
