scenario,t,dt,fps,updateMs,aiMs,collisionMs,drawCalls,heapUsedMB
world_sail,67865,16.800,59.52,0.100,0.000,0.000,27,40.3
world_sail,67882,16.700,59.88,0.000,0.100,0.000,27,43.4
world_sail,67898,16.600,60.24,0.200,0.000,0.000,27,43.4
world_sail,67915,16.700,59.88,0.200,0.000,0.000,27,43.4
world_sail,67932,16.800,59.52,0.200,0.000,0.000,27,33.5
world_sail,67948,16.500,60.61,0.100,0.100,0.000,27,33.5
world_sail,67965,16.700,59.88,0.200,0.000,0.000,27,33.5
world_sail,67982,16.700,59.88,0.100,0.100,0.000,27,33.5
world_sail,67998,16.700,59.88,0.200,0.000,0.000,27,37.4
world_sail,68015,16.400,60.98,0.000,0.000,0.000,27,37.4
world_sail,68032,17.000,58.82,0.200,0.000,0.000,27,37.4
world_sail,68049,17.500,57.14,0.100,0.100,0.000,27,40.3
world_sail,68065,15.600,64.10,0.100,0.000,0.000,27,40.3
world_sail,68081,16.600,60.24,0.100,0.100,0.000,27,40.3
world_sail,68098,16.800,59.52,0.100,0.000,0.000,27,40.3
world_sail,68115,16.700,59.88,0.100,0.100,0.000,27,44.3
world_sail,68454,338.700,2.95,0.100,0.000,0.000,27,37.2
world_sail,68465,11.200,89.29,0.100,0.000,0.000,27,37.2
world_sail,68482,17.000,58.82,0.000,0.100,0.000,27,37.2
world_sail,68498,16.500,60.61,0.000,0.100,0.000,27,37.2
world_sail,68515,16.900,59.17,0.100,0.100,0.000,27,41.2
world_sail,68532,16.500,60.61,0.000,0.100,0.000,27,41.2
world_sail,68548,16.700,59.88,0.100,0.000,0.000,27,41.2
world_sail,68565,16.700,59.88,0.200,0.000,0.000,27,41.2
world_sail,68582,16.600,60.24,0.100,0.000,0.000,27,45.1
world_sail,68598,16.800,59.52,0.000,0.100,0.000,27,45.1
world_sail,68615,16.600,60.24,0.100,0.000,0.000,27,45.1
world_sail,68632,16.800,59.52,0.100,0.000,0.000,27,35.1
world_sail,68648,16.500,60.61,0.200,0.000,0.000,27,35.1
world_sail,68665,16.800,59.52,0.100,0.100,0.000,27,35.1
world_sail,68682,16.600,60.24,0.100,0.000,0.100,27,35.1
world_sail,68698,16.700,59.88,0.100,0.000,0.000,27,39.0
world_sail,68715,16.600,60.24,0.100,0.100,0.000,27,39.0
world_sail,68732,16.800,59.52,0.200,0.000,0.000,27,39.0
world_sail,68748,16.600,60.24,0.200,0.000,0.000,27,39.0
world_sail,68765,16.600,60.24,0.100,0.100,0.000,27,43.0
world_sail,68782,16.900,59.17,0.300,0.000,0.000,27,43.0
world_sail,68798,16.400,60.98,0.100,0.000,0.000,27,43.0
world_sail,68815,16.600,60.24,0.100,0.000,0.000,27,43.0
world_sail,68832,16.800,59.52,0.100,0.000,0.000,27,34.3
world_sail,68848,16.600,60.24,0.100,0.100,0.000,27,34.3
world_sail,68865,16.800,59.52,0.100,0.000,0.000,27,34.3
world_sail,68882,16.900,59.17,0.100,0.000,0.000,27,37.3
world_sail,68899,16.500,60.61,0.200,0.000,0.000,27,37.3
world_sail,68915,16.800,59.52,0.000,0.000,0.000,27,37.3
world_sail,68932,16.600,60.24,0.200,0.000,0.000,27,40.2
world_sail,68949,16.700,59.88,0.100,0.000,0.000,27,40.2
world_sail,68965,16.600,60.24,0.100,0.100,0.000,27,40.2
world_sail,68982,16.700,59.88,0.100,0.000,0.000,27,40.2
world_sail,68999,16.600,60.24,0.000,0.100,0.000,27,44.1
world_sail,69015,16.700,59.88,0.200,0.000,0.000,27,44.1
world_sail,69032,16.800,59.52,0.100,0.000,0.000,27,44.1
world_sail,69049,16.500,60.61,0.200,0.000,0.000,27,34.5
world_sail,69065,16.700,59.88,0.100,0.000,0.000,27,34.5
world_sail,69082,16.500,60.61,0.100,0.100,0.000,27,34.5
world_sail,69098,16.700,59.88,0.200,0.000,0.000,27,34.5
world_sail,69115,16.900,59.17,0.100,0.100,0.000,27,38.4
world_sail,69132,16.600,60.24,0.000,0.100,0.000,27,38.4
world_sail,69149,16.700,59.88,0.100,0.000,0.000,27,38.4
world_sail,69165,16.600,60.24,0.100,0.000,0.000,27,38.4
world_sail,69182,16.800,59.52,0.000,0.100,0.000,27,42.3
world_sail,69199,16.700,59.88,0.100,0.000,0.000,27,42.3
world_sail,69215,16.700,59.88,0.200,0.000,0.000,27,42.3
world_sail,69232,16.500,60.61,0.100,0.000,0.000,27,42.3
world_sail,69249,16.700,59.88,0.200,0.000,0.000,27,32.2
world_sail,69265,16.800,59.52,0.100,0.000,0.000,27,32.2
world_sail,69282,16.500,60.61,0.100,0.000,0.000,27,32.2
world_sail,69299,16.700,59.88,0.100,0.000,0.000,27,35.4
world_sail,69315,16.700,59.88,0.200,0.000,0.000,27,35.4
world_sail,69332,16.700,59.88,0.100,0.100,0.000,27,35.4
world_sail,69349,16.600,60.24,0.200,0.100,0.000,27,35.4
world_sail,69365,16.800,59.52,0.200,0.000,0.000,27,39.5
world_sail,69382,16.700,59.88,0.100,0.100,0.000,27,39.5
world_sail,69399,16.600,60.24,0.100,0.100,0.000,27,39.5
world_sail,69415,16.600,60.24,0.100,0.000,0.000,27,39.5
world_sail,69432,16.800,59.52,0.100,0.000,0.000,27,43.7
world_sail,69449,16.600,60.24,0.100,0.000,0.000,27,43.7
world_sail,69466,16.800,59.52,0.100,0.000,0.000,27,43.7
world_sail,69482,16.800,59.52,0.100,0.000,0.000,27,33.8
world_sail,69499,16.500,60.61,0.200,0.000,0.000,27,33.8
world_sail,69516,16.700,59.88,0.100,0.000,0.000,27,33.8
world_sail,69532,16.600,60.24,0.100,0.100,0.000,27,33.8
world_sail,69549,16.600,60.24,0.100,0.000,0.000,27,37.7
world_sail,69565,16.600,60.24,0.000,0.000,0.000,27,37.7
world_sail,69582,16.900,59.17,0.100,0.000,0.000,27,37.7
world_sail,69599,16.600,60.24,0.100,0.000,0.000,27,40.6
world_sail,69616,16.700,59.88,0.100,0.100,0.000,27,40.6
world_sail,69632,16.800,59.52,0.100,0.000,0.000,27,40.6
world_sail,69649,16.600,60.24,0.000,0.100,0.000,27,43.6
world_sail,69666,16.900,59.17,0.200,0.000,0.000,27,43.6
world_sail,69682,16.300,61.35,0.100,0.000,0.000,27,43.6
